execution time,account,direction, qty ,security code,price,currency
3:27:11 PM,10047745,Sell_short,130,ABC US,28.15,USD
3:28:16 PM,10047745,Sell_short,390,ABC US,28.57,USD
3:28:20 PM,10047745,Sell_short,126,ABC US,28.55,USD
3:28:20 PM,10047745,Sell_short,415,ABC US,28.57,USD
3:28:27 PM,10047745,Buy,184,ABC US,28.95,USD
3:28:30 PM,10047745,Sell_short,271,ABC US,28.27,USD
3:28:50 PM,10047745,Buy,421,ABC US,28.68,USD
3:29:07 PM,10047745,Buy,202,ABC US,28.62,USD
3:29:13 PM,10047745,Buy,248,ABC US,28.81,USD
3:29:40 PM,10047745,Sell_short,337,ABC US,28.32,USD
3:29:50 PM,10047745,Buy,214,ABC US,28.2,USD
3:29:57 PM,10047745,Buy,260,ABC US,28.21,USD
3:29:59 PM,10047745,Buy,283,ABC US,28.87,USD
3:30:17 PM,10047745,Buy,298,ABC US,28.91,USD
3:30:19 PM,10047745,Buy,172,ABC US,28.82,USD
3:31:15 PM,10047745,Sell_long,474,ABC US,28.9,USD
3:32:02 PM,10047745,Buy,189,ABC US,28.19,USD
3:32:21 PM,10047745,Sell_short,329,ABC US,28.79,USD
3:32:36 PM,10047745,Buy,464,ABC US,28.02,USD
3:32:38 PM,10047745,Buy,469,ABC US,28.64,USD
3:32:39 PM,10047745,Buy,240,ABC US,28.73,USD
3:33:00 PM,10047745,Buy,324,ABC US,28.41,USD
3:33:39 PM,10047745,Sell_long,389,ABC US,28.62,USD
3:33:44 PM,10047745,Sell_long,210,ABC US,28.65,USD
3:33:45 PM,10047745,Sell_long,413,ABC US,28.89,USD
3:33:56 PM,10047745,Sell_short,353,ABC US,28.38,USD
3:34:07 PM,10047745,Buy,415,ABC US,28.97,USD
3:34:22 PM,10047745,Buy,187,ABC US,28.84,USD
3:34:40 PM,10047745,Sell_long,287,ABC US,28.03,USD
3:35:09 PM,10047745,Buy,212,ABC US,29,USD
3:35:09 PM,10047745,Buy,134,ABC US,28.42,USD
3:35:15 PM,10047745,Buy,252,ABC US,28.05,USD
3:35:30 PM,10047745,Buy,356,ABC US,28.84,USD
3:35:32 PM,10047745,Sell_long,487,ABC US,28.69,USD
3:35:34 PM,10047745,Buy,399,ABC US,28.39,USD
3:35:58 PM,10047745,Buy,465,ABC US,28.05,USD
3:36:26 PM,10047745,Sell_long,122,ABC US,28.03,USD
3:36:50 PM,10047745,Buy,438,ABC US,28.24,USD
3:37:14 PM,10047745,Buy,329,ABC US,28.92,USD
3:37:27 PM,10047745,Sell_long,340,ABC US,28.41,USD
3:37:59 PM,10047745,Sell_long,136,ABC US,28.59,USD
3:38:00 PM,10047745,Buy,420,ABC US,28.18,USD
3:38:00 PM,10047745,Buy,178,ABC US,28.43,USD
3:38:01 PM,10047745,Sell_long,177,ABC US,28.9,USD
3:38:23 PM,10047745,Buy,306,ABC US,28.86,USD
3:38:40 PM,10047745,Buy,165,ABC US,28.4,USD
3:38:47 PM,10047745,Buy,177,ABC US,28.17,USD
3:39:01 PM,10047745,Buy,389,ABC US,28.92,USD
3:39:05 PM,10047745,Buy,275,ABC US,28.47,USD
3:40:11 PM,10047745,Buy,384,ABC US,28.46,USD
3:40:20 PM,10047745,Buy,145,ABC US,28.87,USD
3:40:31 PM,10047745,Buy,487,ABC US,28.29,USD
3:40:46 PM,10047745,Buy,443,ABC US,28.05,USD
3:41:07 PM,10047745,Buy,126,ABC US,28.18,USD
3:41:10 PM,10047745,Sell_long,451,ABC US,28.69,USD
3:41:27 PM,10047745,Sell_long,106,ABC US,28.56,USD
3:41:29 PM,10047745,Buy,105,ABC US,28.82,USD
3:41:34 PM,10047745,Buy,244,ABC US,28.02,USD
3:42:37 PM,10047745,Sell_long,412,ABC US,28.86,USD
3:42:39 PM,10047745,Sell_long,168,ABC US,28.76,USD
3:42:48 PM,10047745,Buy,175,ABC US,28.83,USD
3:42:54 PM,10047745,Buy,430,ABC US,28.11,USD
3:43:19 PM,10047745,Buy,344,ABC US,28.22,USD
3:43:36 PM,10047745,Sell_long,442,ABC US,28.81,USD
3:43:50 PM,10047745,Buy,284,ABC US,28.78,USD
3:43:53 PM,10047745,Buy,315,ABC US,28.06,USD
3:43:54 PM,10047745,Buy,360,ABC US,28.01,USD
3:44:28 PM,10047745,Sell_long,438,ABC US,28.04,USD
3:44:47 PM,10047745,Sell_long,300,ABC US,28.44,USD
3:44:53 PM,10047745,Buy,439,ABC US,28.57,USD
3:45:08 PM,10047745,Sell_long,219,ABC US,28.65,USD
3:45:48 PM,10047745,Buy,321,ABC US,28.41,USD
3:45:50 PM,10047745,Sell_long,240,ABC US,28.31,USD
3:46:22 PM,10047745,Buy,187,ABC US,28.76,USD
3:46:27 PM,10047745,Buy,261,ABC US,28.98,USD
3:47:39 PM,10047745,Buy,369,ABC US,28.94,USD
3:48:03 PM,10047745,Sell_long,128,ABC US,28.51,USD
3:48:09 PM,10047745,Sell_long,157,ABC US,28.14,USD
3:48:11 PM,10047745,Sell_long,301,ABC US,28.1,USD
3:48:19 PM,10047745,Buy,413,ABC US,28.14,USD
3:48:22 PM,10047745,Buy,371,ABC US,28.34,USD
3:48:35 PM,10047745,Buy,172,ABC US,28.5,USD
3:48:58 PM,10047745,Sell_long,385,ABC US,28.83,USD
3:49:05 PM,10047745,Buy,243,ABC US,28.64,USD
3:49:06 PM,10047745,Sell_long,333,ABC US,28.77,USD
3:49:16 PM,10047745,Buy,151,ABC US,28.55,USD
3:49:25 PM,10047745,Buy,118,ABC US,28,USD
3:49:43 PM,10047745,Sell_long,359,ABC US,28.2,USD
3:50:03 PM,10047745,Buy,144,ABC US,28.98,USD
3:50:29 PM,10047745,Sell_long,471,ABC US,28.32,USD
3:50:38 PM,10047745,Sell_short,239,ABC US,28.79,USD
3:51:31 PM,10047745,Sell_long,164,ABC US,28.59,USD
3:52:24 PM,10047745,Sell_long,351,ABC US,28.07,USD
3:52:28 PM,10047745,Buy,463,ABC US,28.67,USD
3:52:57 PM,10047745,Sell_long,345,ABC US,28.68,USD
3:53:00 PM,10047745,Sell_long,316,ABC US,28.51,USD
3:53:40 PM,10047745,Sell_long,312,ABC US,28.23,USD
3:54:02 PM,10047745,Sell_long,483,ABC US,28.73,USD
3:54:07 PM,10047745,Buy,257,ABC US,28.91,USD
3:54:16 PM,10047745,Buy,282,ABC US,28.96,USD
3:54:19 PM,10047745,Buy,350,ABC US,28.81,USD
3:54:24 PM,10047745,Buy,481,ABC US,28.9,USD
3:55:20 PM,10047745,Sell_long,113,ABC US,28.17,USD
3:55:24 PM,10047745,Buy,190,ABC US,28.72,USD
3:56:00 PM,10047745,Sell_long,245,ABC US,28.38,USD
3:56:14 PM,10047745,Buy,451,ABC US,28.94,USD
3:56:17 PM,10047745,Sell_long,452,ABC US,28.56,USD
3:56:18 PM,10047745,Sell_long,339,ABC US,28.27,USD
3:56:27 PM,10047745,Buy,106,ABC US,28.93,USD
3:56:32 PM,10047745,Sell_long,215,ABC US,28.95,USD
3:56:41 PM,10047745,Sell_long,294,ABC US,28.6,USD
3:56:43 PM,10047745,Buy,252,ABC US,28.82,USD
3:56:47 PM,10047745,Buy,346,ABC US,28.48,USD
3:57:04 PM,10047745,Buy,296,ABC US,28.39,USD
3:57:08 PM,10047745,Buy,381,ABC US,28.27,USD
3:57:13 PM,10047745,Buy,431,ABC US,28.4,USD
3:57:27 PM,10047745,Buy,285,ABC US,28.99,USD
3:57:44 PM,10047745,Sell_long,194,ABC US,28.35,USD
3:58:00 PM,10047745,Sell_long,379,ABC US,28.53,USD
3:58:03 PM,10047745,Sell_long,113,ABC US,28.64,USD
3:58:21 PM,10047745,Buy,165,ABC US,28.85,USD
3:58:29 PM,10047745,Buy,205,ABC US,28.19,USD
3:58:56 PM,10047745,Sell_short,361,ABC US,28.49,USD
3:59:35 PM,10047745,Sell_short,316,ABC US,28.01,USD
3:59:48 PM,10047745,Sell_short,241,ABC US,28.87,USD
